company_id,industry
57367,Financial Services
6953029,Hospital & Health Care
82106087,Information Technology & Services
594846,Computer Software
13990,Real Estate
3570660,Publishing
70874158,Staffing & Recruiting
3538,Information Technology & Services
288703,Hospital & Health Care
52132153,Law Practice
11864955,Airlines/Aviation
15160131,Oil & Energy
35466395,Staffing & Recruiting
1102596,Information Technology & Services
42811256,Automotive
8731,Government Administration
2654590,Research
84056,Sports
14524845,Staffing & Recruiting
69389335,Management Consulting
5033370,Non-profit Organization Management
12835,Law Practice
490595,Cosmetics
93942,Information Technology & Services
15701084,Staffing & Recruiting
44315,Staffing & Recruiting
3960998,Information Services
157329,Financial Services
11744913,Marketing & Advertising
946485,Staffing & Recruiting
11231067,Staffing & Recruiting
15413,Higher Education
115341,Medical Device
251337,Staffing & Recruiting
68906494,Defense & Space
349016,Insurance
74746043,Staffing & Recruiting
76124212,Government Administration
2580086,Computer Software
11655,Staffing & Recruiting
11156585,Computer & Network Security
1459822,Staffing & Recruiting
15259054,Human Resources
76959,Building Materials
132319,Staffing & Recruiting
62556574,"Health, Wellness & Fitness"
994224,Staffing & Recruiting
27226173,Human Resources
98615,Staffing & Recruiting
982438,Environmental Services
202140,Information Technology & Services
416541,Food & Beverages
25742,Hospital & Health Care
27334,Retail
3552395,Staffing & Recruiting
55305,Information Technology & Services
18092211,Internet
11891,Information Technology & Services
282563,Construction
48915,Staffing & Recruiting
255522,Civil Engineering
64288000,Staffing & Recruiting
7990298,Aviation & Aerospace
82802734,Wholesale
2341099,Human Resources
268278,Staffing & Recruiting
3083333,Restaurants
5085,Transportation/Trucking/Railroad
469945,Wholesale
3745,Automotive
166977,Package/Freight Delivery
36990695,Staffing & Recruiting
304493,Staffing & Recruiting
4862,Law Practice
72321084,Food Production
12957244,Staffing & Recruiting
67559901,Human Resources
1277980,Information Technology & Services
151656,Staffing & Recruiting
441947,Human Resources
18629838,Mental Health Care
2669261,Law Practice
1790997,Staffing & Recruiting
2645381,Hospital & Health Care
2105,Information Technology & Services
11357247,Staffing & Recruiting
6561434,Non-profit Organization Management
2575734,Retail
40749991,Marketing & Advertising
5258121,Financial Services
296193,Insurance
82321674,Consumer Goods
10357467,E-learning
10331781,Hospital & Health Care
1909776,Staffing & Recruiting
2070896,Banking
2254994,Staffing & Recruiting
79950,Staffing & Recruiting
5505,Law Practice
1768090,Construction
535838,Staffing & Recruiting
54329571,Human Resources
3215718,Insurance
98306010,Food Production
74352394,Computer Software
37426,Information Technology & Services
9190691,Staffing & Recruiting
91599916,Staffing & Recruiting
2169501,Staffing & Recruiting
899016,Computer Software
37896348,Computer Software
374632,Insurance
9100,International Affairs
43876,Staffing & Recruiting
2111459,Luxury Goods & Jewelry
118843,Aviation & Aerospace
53042,Automotive
1552084,Financial Services
301215,Legislative Office
90891951,Hospital & Health Care
6600658,Financial Services
2024489,Staffing & Recruiting
3133230,Human Resources
79407097,Luxury Goods & Jewelry
89706189,Staffing & Recruiting
166405,Human Resources
594849,Real Estate
90199,Staffing & Recruiting
19236,Financial Services
2021565,Computer Software
268123,Retail
67079,Construction
106620,Information Technology & Services
39039,Information Technology & Services
24429566,Architecture & Planning
3895037,Marketing & Advertising
6919,Information Technology & Services
10862414,Mechanical Or Industrial Engineering
89607600,Transportation/Trucking/Railroad
3617392,Staffing & Recruiting
61324,Information Technology & Services
2213829,Staffing & Recruiting
229265,Building Materials
1867321,Luxury Goods & Jewelry
1902376,Real Estate
2272001,Staffing & Recruiting
19061922,Staffing & Recruiting
11555494,Mental Health Care
73933000,Food & Beverages
481873,Farming
695566,Design
63587,Hospital & Health Care
77580969,Staffing & Recruiting
1076175,Construction
10855258,Banking
10180967,Information Technology & Services
76765,Pharmaceuticals
2669,Automotive
13042204,Staffing & Recruiting
31110499,Human Resources
74984675,Writing & Editing
83957,Staffing & Recruiting
684457,Architecture & Planning
77060550,Renewables & Environment
1923480,Information Technology & Services
485892,Information Technology & Services
74129,Financial Services
1324822,Staffing & Recruiting
10789157,Information Technology & Services
8103,Higher Education
84551,Staffing & Recruiting
11509964,Financial Services
31882,Management Consulting
643295,Marketing & Advertising
27290,Retail
1350660,Business Supplies & Equipment
2245498,Construction
74731883,Venture Capital & Private Equity
62417594,Public Safety
78100936,"Leisure, Travel & Tourism"
2517134,Staffing & Recruiting
1680,Information Technology & Services
33945,Luxury Goods & Jewelry
9319707,Computer Software
90552133,Education Management
285852,Translation & Localization
14422722,Information Technology & Services
221519,Management Consulting
323887,Staffing & Recruiting
80931140,Computer Software
164129,Luxury Goods & Jewelry
2935380,Information Technology & Services
2669550,Computer Software
77577151,Non-profit Organization Management
685741,Staffing & Recruiting
1811031,Staffing & Recruiting
104883,Electrical & Electronic Manufacturing
2871754,Oil & Energy
224075,Staffing & Recruiting
3742270,Staffing & Recruiting
52680,Financial Services
1252897,Environmental Services
96230306,Staffing & Recruiting
10874,Staffing & Recruiting
82565832,Financial Services
35656541,Construction
853756,Real Estate
60376830,Primary/Secondary Education
1100968,Hospital & Health Care
2631743,Human Resources
2701198,Staffing & Recruiting
21921,Transportation/Trucking/Railroad
98531368,Staffing & Recruiting
2724823,Consumer Goods
86088336,Staffing & Recruiting
725358,Financial Services
27432,Textiles
121799,Staffing & Recruiting
10112277,Retail
4872007,Staffing & Recruiting
741509,Design
93613678,Retail
1394857,Information Technology & Services
2777233,Construction
88289095,Human Resources
522411,Law Practice
40876740,"Health, Wellness & Fitness"
8642055,Higher Education
30612594,Medical Device
91172194,Information Technology & Services
1646245,Retail
10123767,Events Services
5756,Transportation/Trucking/Railroad
3037935,Financial Services
3335447,Staffing & Recruiting
30093,Computer Software
359985,Banking
14594141,Staffing & Recruiting
2489101,Staffing & Recruiting
1070686,Information Technology & Services
3670337,"Health, Wellness & Fitness"
357287,Law Enforcement
86441670,Information Technology & Services
68968231,Real Estate
25986,Financial Services
2829085,Media Production
28526,Information Technology & Services
277732,Staffing & Recruiting
10472291,Insurance
86210536,Government Administration
123094,Information Technology & Services
127643,Insurance
16233976,Insurance
9343190,Real Estate
44775,Sports
64764351,Staffing & Recruiting
1273631,Automotive
3573533,Financial Services
11792009,Marketing & Advertising
25683,Information Technology & Services
43267952,Education Management
4809166,Transportation/Trucking/Railroad
1730515,Farming
40792063,Staffing & Recruiting
6592912,Staffing & Recruiting
9314363,Construction
7941826,Staffing & Recruiting
35526004,Hospital & Health Care
44407,Hospitality
1352764,Automotive
15460,Design
14508644,Information Technology & Services
3042905,Insurance
11334662,Mechanical Or Industrial Engineering
4808751,Real Estate
91704823,Staffing & Recruiting
2693316,Staffing & Recruiting
42084,Computer Software
6450492,Transportation/Trucking/Railroad
580693,Biotechnology
108586,Media Production
10299747,Human Resources
77159198,Law Practice
1350297,Information Technology & Services
149307,Mining & Metals
713845,Education Management
15538131,Information Technology & Services
162612,Retail
23172,Law Practice
2388609,Staffing & Recruiting
245148,Packaging & Containers
6389771,Mental Health Care
8188,Staffing & Recruiting
19933308,Electrical & Electronic Manufacturing
3621765,Construction
92841605,Information Technology & Services
5234,Information Technology & Services
2695488,Information Technology & Services
6863,"Leisure, Travel & Tourism"
5094510,Non-profit Organization Management
3719466,Non-profit Organization Management
70397516,Staffing & Recruiting
1400125,Staffing & Recruiting
19154367,Consumer Goods
77063623,Computer & Network Security
89286946,Apparel & Fashion
15911286,Construction
93116251,Staffing & Recruiting
3234670,Information Technology & Services
2125412,Staffing & Recruiting
5310955,Information Technology & Services
68299430,Semiconductors
77029268,Information Technology & Services
154649,Consumer Goods
21792,Real Estate
709813,Computer Software
594302,Management Consulting
89223461,Utilities
1087408,Staffing & Recruiting
11230973,Marketing & Advertising
5300,Information Technology & Services
10256,Government Administration
15808025,Legal Services
269797,Telecommunications
368900,Staffing & Recruiting
4422,Law Practice
15110,Information Technology & Services
2538921,Information Technology & Services
7355,Staffing & Recruiting
11293991,Information Technology & Services
75584764,Information Technology & Services
11554520,Staffing & Recruiting
2365947,Staffing & Recruiting
12651721,Staffing & Recruiting
3715022,Information Technology & Services
733272,Staffing & Recruiting
8337578,Pharmaceuticals
1869,Information Technology & Services
4326,"Leisure, Travel & Tourism"
89720211,Information Technology & Services
11556290,Research
3599257,Law Enforcement
34177,Staffing & Recruiting
547009,Transportation/Trucking/Railroad
411814,Individual & Family Services
2552597,Staffing & Recruiting
31972,Printing
22288912,Staffing & Recruiting
299305,Staffing & Recruiting
15217408,Information Technology & Services
6369,Information Technology & Services
72139474,Financial Services
860999,Renewables & Environment
3577263,Research
83348402,Financial Services
18591530,Individual & Family Services
91033418,Insurance
893976,Plastics
925902,Education Management
333785,Staffing & Recruiting
81631696,Computer Software
1898749,Marketing & Advertising
2632918,Information Technology & Services
594012,Food & Beverages
899433,Non-profit Organization Management
35521303,Staffing & Recruiting
3700354,Information Technology & Services
2300,Retail
696573,Real Estate
166996,Information Technology & Services
8945,Hospital & Health Care
13179119,Shipbuilding
10407220,Design
42461190,Financial Services
770532,Financial Services
7934671,Staffing & Recruiting
833576,International Trade & Development
69864,Shipbuilding
51679993,Sports
213746,Staffing & Recruiting
24214,Staffing & Recruiting
1552040,Retail
1191606,Oil & Energy
8993296,Hospital & Health Care
5301939,Hospitality
35647,Information Technology & Services
89703006,Information Technology & Services
390599,Packaging & Containers
6411544,Staffing & Recruiting
68876681,Financial Services
162427,Museums & Institutions
14814,Staffing & Recruiting
13727,Medical Device
11400117,Staffing & Recruiting
88674683,Construction
766308,Staffing & Recruiting
1612748,Computer Software
19269,Restaurants
6278073,Hospital & Health Care
6396497,Staffing & Recruiting
14023910,Financial Services
104873,Electrical & Electronic Manufacturing
478025,Civil Engineering
3480059,Information Technology & Services
10329666,Management Consulting
374699,Government Administration
61453,Human Resources
6503570,Non-profit Organization Management
75056027,Staffing & Recruiting
277805,Marketing & Advertising
33182924,Food & Beverages
3641994,Real Estate
61623,Staffing & Recruiting
3815031,Information Technology & Services
887776,Construction
80829889,Hospitality
1481,Computer Software
71065162,Sports
106083,Staffing & Recruiting
440288,Staffing & Recruiting
79627344,Information Technology & Services
3308149,Computer Software
71346710,Accounting
83642,Real Estate
28613443,Hospital & Health Care
2953670,Information Technology & Services
37781,Higher Education
221163,Printing
15217745,Hospital & Health Care
742016,Mental Health Care
1587570,Construction
13332020,Banking
10083641,Semiconductors
10153008,Automotive
67156509,Staffing & Recruiting
33294869,Farming
3076,Information Technology & Services
2966330,Management Consulting
89265075,Staffing & Recruiting
598372,Human Resources
1999147,"Leisure, Travel & Tourism"
1283277,Medical Device
15167200,Computer Software
1302410,Staffing & Recruiting
2471868,Staffing & Recruiting
27803,Food Production
10678820,Mechanical Or Industrial Engineering
4840301,Computer Software
65702507,Non-profit Organization Management
1683487,Non-profit Organization Management
30269573,Hospitality
30145,Higher Education
137284,Consumer Goods
12178307,Consumer Goods
440542,Staffing & Recruiting
26587222,Non-profit Organization Management
10190,Utilities
27930,Financial Services
35259,Staffing & Recruiting
22292832,Construction
16462,Hospital & Health Care
11835990,Information Technology & Services
81485958,Government Administration
2982,Plastics
93869586,Information Technology & Services
81894656,Environmental Services
3260314,Museums & Institutions
1850810,Information Technology & Services
6455591,Information Technology & Services
3637229,Real Estate
88921,Machinery
64988452,Computer Software
1389,Oil & Energy
87089640,Retail
2012680,Apparel & Fashion
1941596,Medical Device
267430,Information Technology & Services
805305,Mental Health Care
2327,Human Resources
344299,Information Technology & Services
89541986,Staffing & Recruiting
3963179,Government Administration
131880,Building Materials
1388212,Staffing & Recruiting
121248,Financial Services
93242444,Retail
28186909,Electrical & Electronic Manufacturing
3642491,Apparel & Fashion
931863,Staffing & Recruiting
79017472,Staffing & Recruiting
62669,Hospitality
60851,Higher Education
25072906,Entertainment
67991668,Real Estate
18213359,Non-profit Organization Management
1189848,Sports
6060518,Construction
3006946,Computer Software
10236817,Financial Services
16206250,Retail
3738912,Retail
437225,Retail
61716,Mechanical Or Industrial Engineering
230598,Individual & Family Services
3866043,Staffing & Recruiting
307494,Security & Investigations
26234183,Staffing & Recruiting
37268793,Staffing & Recruiting
76323674,Staffing & Recruiting
76219339,Financial Services
611131,Building Materials
9104115,Information Technology & Services
7307421,Aviation & Aerospace
74081610,Renewables & Environment
16246341,Staffing & Recruiting
71049830,Computer Software
858837,Events Services
6028702,Staffing & Recruiting
95970672,Performing Arts
74351350,Management Consulting
44431,Marketing & Advertising
35666700,Hospital & Health Care
68796640,Information Technology & Services
30950491,Information Technology & Services
23858,Electrical & Electronic Manufacturing
2343541,Electrical & Electronic Manufacturing
3590771,Marketing & Advertising
634422,Mental Health Care
497515,Food & Beverages
101459,Staffing & Recruiting
2857649,Transportation/Trucking/Railroad
51623430,Staffing & Recruiting
5328,Retail
15679458,Real Estate
3506516,Media Production
5034592,Hospital & Health Care
4670,Apparel & Fashion
1412,Defense & Space
337476,Information Technology & Services
3653845,Computer Software
9177279,Hospital & Health Care
224457,Machinery
10046521,Staffing & Recruiting
28852880,Real Estate
5384095,Apparel & Fashion
71708680,Information Technology & Services
1948429,Design
5215734,Management Consulting
80099988,Staffing & Recruiting
16266367,Mechanical Or Industrial Engineering
28660903,Retail
39189,Staffing & Recruiting
83008343,Staffing & Recruiting
9498845,Biotechnology
10154666,Hospital & Health Care
3528,Higher Education
27214085,Staffing & Recruiting
9511,Civil Engineering
3695,Financial Services
28669777,Construction
4296,Telecommunications
13341041,Computer Software
2087756,Computer Software
3439,Consumer Goods
9505,Computer Software
2934,Financial Services
77762369,Staffing & Recruiting
1415,Information Technology & Services
25552,Food Production
12984051,Mental Health Care
41754,Staffing & Recruiting
269397,Utilities
16272,Computer Software
9564701,Food & Beverages
13880,Law Practice
10590,Construction
5884,Semiconductors
11770142,Legal Services
7454,Law Practice
3270028,Staffing & Recruiting
1059609,Computer Software
2073050,Mechanical Or Industrial Engineering
7962426,Information Technology & Services
18290532,Non-profit Organization Management
6631661,Staffing & Recruiting
28899,Staffing & Recruiting
105066,Staffing & Recruiting
1152888,Automotive
10439738,Electrical & Electronic Manufacturing
203053,Electrical & Electronic Manufacturing
11522,Hospital & Health Care
756621,Building Materials
11467712,Information Technology & Services
2831596,Hospital & Health Care
42320162,Medical Practice
157353,Retail
11682694,Mental Health Care
11000239,Medical Practice
2650,Higher Education
6675725,Staffing & Recruiting
97554,Hospital & Health Care
73832604,Internet
18785975,Wholesale
68764239,Venture Capital & Private Equity
21984,Accounting
201778,Construction
811848,Hospitality
692573,Government Administration
80267840,Financial Services
331239,Real Estate
36676,Staffing & Recruiting
33311370,Management Consulting
71169,Chemicals
78300615,Computer Software
20915,Apparel & Fashion
74571418,Apparel & Fashion
10126224,Real Estate
947715,Information Technology & Services
4667,Apparel & Fashion
5396873,Computer Software
165944,Chemicals
219009,Staffing & Recruiting
38605,Non-profit Organization Management
33247784,Insurance
16163818,Civil Engineering
5327,Research
1486572,Information Technology & Services
9185958,Entertainment
76324959,Staffing & Recruiting
270020,Professional Training & Coaching
166578,Higher Education
70414137,Electrical & Electronic Manufacturing
61257,Law Practice
11485547,Research
18701459,Staffing & Recruiting
319995,Insurance
102989,Information Technology & Services
37433574,Construction
13260716,Computer Software
950989,Transportation/Trucking/Railroad
281351,Plastics
70568578,Information Technology & Services
28989621,Staffing & Recruiting
1646289,Research
570415,Hospital & Health Care
9479776,Hospital & Health Care
2117915,Furniture
165806,Chemicals
11224,Government Administration
52047,Information Technology & Services
4032374,Primary/Secondary Education
1728689,Machinery
2227,Pharmaceuticals
1886806,Information Technology & Services
204589,Information Technology & Services
5352880,Financial Services
87217500,Computer Software
166587,Hospital & Health Care
64661046,"Health, Wellness & Fitness"
237403,Printing
67539759,Media Production
55174840,Staffing & Recruiting
5025162,Staffing & Recruiting
53452,Building Materials
476988,Construction
2689618,Construction
2467,Financial Services
10096293,Information Technology & Services
2804770,Computer Software
18115651,Management Consulting
154713,Financial Services
6618000,Information Technology & Services
2665404,Retail
2543692,Information Technology & Services
32924,Security & Investigations
50913,Insurance
36749,Retail
64927020,Construction
1570328,Medical Device
79584279,Libraries
716845,Staffing & Recruiting
219885,Renewables & Environment
4836197,Information Technology & Services
19255371,Construction
68617019,Information Technology & Services
316610,Medical Device
19385,Hospital & Health Care
35716623,Staffing & Recruiting
908113,Hospital & Health Care
157340,Higher Education
13151,Utilities
1852,Financial Services
260775,Government Administration
631652,Management Consulting
3223482,Insurance
149888,Oil & Energy
18779256,Education Management
29399,Financial Services
14244,Restaurants
9499963,Accounting
2492528,Information Technology & Services
18371647,Utilities
11419009,Staffing & Recruiting
1051105,Biotechnology
45072,Information Technology & Services
29140,Wireless
77111,Information Technology & Services
18953305,Construction
1646,Higher Education
389597,Management Consulting
6449564,Real Estate
143917,Staffing & Recruiting
606700,Staffing & Recruiting
9334721,"Health, Wellness & Fitness"
11169077,Staffing & Recruiting
119688,Law Practice
10473285,Real Estate
33711,Environmental Services
18434167,Mental Health Care
110191,Public Relations & Communications
80915023,Hospital & Health Care
11050434,Construction
19409,Luxury Goods & Jewelry
31065,Construction
34609933,Hospitality
595749,Computer Software
3900368,Research
9499,Retail
2107,Automotive
9561,Medical Device
163828,Banking
35674569,Hospital & Health Care
71220701,Real Estate
28649423,Security & Investigations
18741513,Telecommunications
4122221,Fishery
59005249,Medical Practice
68529,Computer Software
1645,Higher Education
74770532,Logistics & Supply Chain
22340991,Financial Services
134924,Wholesale
484735,Pharmaceuticals
15318097,Medical Practice
2473798,Information Technology & Services
856720,Retail
3041246,Financial Services
466204,Financial Services
9438134,Real Estate
3140,Financial Services
1243700,Pharmaceuticals
63730,Information Technology & Services
3609818,Medical Device
91899,Banking
92473727,Entertainment
5023955,Human Resources
16402,Staffing & Recruiting
1478028,Education Management
163547,Chemicals
85862380,Law Practice
4990022,Biotechnology
760983,Hospital & Health Care
2562534,Staffing & Recruiting
50111,Industrial Automation
3028,Higher Education
19022,Computer Software
39220,Staffing & Recruiting
31561375,Staffing & Recruiting
82572803,Accounting
2718193,Machinery
7952957,Hospital & Health Care
983286,Food & Beverages
72154,Information Technology & Services
15145310,Information Technology & Services
10346153,Oil & Energy
165340,Biotechnology
11022681,Hospital & Health Care
32831,Automotive
35664005,Staffing & Recruiting
21890,Packaging & Containers
4375680,Military
37538409,Computer Software
38400,Staffing & Recruiting
232381,Luxury Goods & Jewelry
26259795,Information Technology & Services
349545,Construction
13011,Information Technology & Services
1335225,Plastics
5040587,Banking
1151910,Pharmaceuticals
3215834,Information Technology & Services
6154,Hospital & Health Care
2424317,Accounting
6738,Hospital & Health Care
37510114,Packaging & Containers
3743186,Machinery
2034303,Staffing & Recruiting
27119385,Staffing & Recruiting
41854,Food & Beverages
7935,Food Production
4951,Information Technology & Services
4910,Logistics & Supply Chain
26315,Retail
11948,Law Practice
2633346,Law Practice
66525,Automotive
289597,Law Practice
5410,Retail
13664,Government Administration
5772,Construction
15533103,Food Production
20145902,Apparel & Fashion
46648,Staffing & Recruiting
27136659,Staffing & Recruiting
7027,Real Estate
4622,Machinery
43432,Information Technology & Services
10093812,Hospital & Health Care
27055364,Banking
52136858,Information Technology & Services
981482,Transportation/Trucking/Railroad
932766,Hospital & Health Care
56416392,Insurance
165024,Electrical & Electronic Manufacturing
163535,Mining & Metals
3411,Paper & Forest Products
4062,Automotive
71607371,Staffing & Recruiting
91305,Management Consulting
1828,Entertainment
24803,Staffing & Recruiting
1759630,Apparel & Fashion
5236983,Non-profit Organization Management
9316780,Hospitality
40783,Staffing & Recruiting
35533147,Non-profit Organization Management
1487716,Mining & Metals
763451,Wholesale
37224,Insurance
120240,Telecommunications
357168,Hospital & Health Care
77601,Information Technology & Services
74615241,Construction
57207,Marketing & Advertising
42876933,Staffing & Recruiting
2887000,Marketing & Advertising
11368736,Staffing & Recruiting
1906,Defense & Space
163846,Oil & Energy
1560402,Staffing & Recruiting
523382,Chemicals
10432667,Transportation/Trucking/Railroad
20894,Hospital & Health Care
1579491,Management Consulting
10249,Machinery
6725,Broadcast Media
165874,Education Management
10072541,Consumer Goods
29283590,Semiconductors
15575,Computer Software
96623571,Financial Services
6419,Consumer Electronics
2159572,Consumer Goods
72170,Computer Software
85516,Information Technology & Services
1155886,Staffing & Recruiting
42104,Consumer Goods
982394,Marketing & Advertising
71228931,Broadcast Media
7542,Insurance
1090634,Aviation & Aerospace
62901,Staffing & Recruiting
266375,Staffing & Recruiting
18028120,Telecommunications
1022308,Hospital & Health Care
3085943,Computer Software
10443336,Cosmetics
9259,Financial Services
10649,Broadcast Media
7152617,Law Practice
6290331,Staffing & Recruiting
24211,Staffing & Recruiting
42289632,Management Consulting
502882,Human Resources
74319814,Construction
16176904,Hospital & Health Care
163480,Airlines/Aviation
988946,Aviation & Aerospace
2214694,Construction
12988732,Hospital & Health Care
7603371,Biotechnology
3360328,Apparel & Fashion
485407,Education Management
35561284,Hospital & Health Care
13268,Insurance
32758,Medical Device
1642843,Information Technology & Services
49152582,Environmental Services
79809662,Computer Software
2520192,Medical Device
336380,Electrical & Electronic Manufacturing
2535517,Logistics & Supply Chain
3502352,Computer Software
18529557,Food & Beverages
3738695,Financial Services
997645,Real Estate
2491610,Building Materials
1479721,Staffing & Recruiting
96013,Transportation/Trucking/Railroad
990745,Hospital & Health Care
3624887,Information Technology & Services
96220940,Biotechnology
4529,Hospital & Health Care
11832,Higher Education
20140,Higher Education
4864931,Farming
2711920,Financial Services
2808921,Events Services
877938,Management Consulting
23189,Real Estate
278243,Staffing & Recruiting
163076,Government Administration
52835131,Hospitality
164244,Education Management
18918010,Information Technology & Services
11175823,Military
1021,Renewables & Environment
513873,Management Consulting
95682401,Staffing & Recruiting
18373129,Information Technology & Services
65512111,Computer & Network Security
162428,Staffing & Recruiting
650594,Insurance
17900676,Construction
230282,"Glass, Ceramics & Concrete"
10378892,Electrical & Electronic Manufacturing
18270814,Broadcast Media
67273,Information Technology & Services
92922397,Mechanical Or Industrial Engineering
1343149,Aviation & Aerospace
118096,Machinery
57853,Architecture & Planning
163741,Staffing & Recruiting
11537917,Staffing & Recruiting
63800,Medical Device
2461650,Automotive
164372,Marketing & Advertising
10445287,Staffing & Recruiting
1037202,Oil & Energy
68230271,Hospital & Health Care
165222,"Leisure, Travel & Tourism"
14650,Computer Software
54788,Staffing & Recruiting
94119068,Information Technology & Services
3334708,Financial Services
11698835,Biotechnology
12908147,Computer Software
5323389,Accounting
4823650,Staffing & Recruiting
165158,Entertainment
19825,Information Technology & Services
25018455,Human Resources
2992048,Security & Investigations
69247325,Law Practice
10324456,Staffing & Recruiting
1404838,Public Relations & Communications
67902695,Design
163205,Management Consulting
448814,Utilities
1802725,Staffing & Recruiting
82833735,Information Technology & Services
80837417,Staffing & Recruiting
2908815,Marketing & Advertising
2471716,Consumer Goods
63164,Staffing & Recruiting
3616117,Financial Services
91096504,Staffing & Recruiting
90662302,Computer Software
109880,Electrical & Electronic Manufacturing
65882129,Accounting
13330079,Staffing & Recruiting
3711824,Mental Health Care
2754376,Management Consulting
81930402,Government Administration
1770684,Law Practice
65366,Industrial Automation
947989,Non-profit Organization Management
9212834,Computer Software
2144386,Insurance
88737,Utilities
2576930,Information Technology & Services
40675233,Higher Education
70101837,Law Practice
4669019,Medical Practice
40655424,Information Technology & Services
734098,Automotive
85441370,E-learning
6442470,Retail
1457175,Staffing & Recruiting
45420,Electrical & Electronic Manufacturing
1386950,Government Relations
92575757,Staffing & Recruiting
6083,Apparel & Fashion
79879166,Information Technology & Services
20511436,Government Relations
7139223,Construction
2619748,Marketing & Advertising
74713695,Insurance
10912583,Law Practice
1666657,Financial Services
35628156,Staffing & Recruiting
19058844,Marketing & Advertising
5196975,Pharmaceuticals
3505052,Hospital & Health Care
92461464,Staffing & Recruiting
46491,Financial Services
10572272,Computer Software
2576548,Oil & Energy
22523,Retail
55055055,Broadcast Media
455961,Environmental Services
11127690,Individual & Family Services
98110436,Law Practice
2287481,Architecture & Planning
10580,Consumer Goods
6117985,Insurance
65502,Mining & Metals
164940,Construction
11108120,Retail
1116,Consumer Goods
3534837,Automotive
81831600,Marketing & Advertising
19028375,Writing & Editing
5258388,Staffing & Recruiting
30755,Retail
3658,Hospital & Health Care
10101,Building Materials
668124,Transportation/Trucking/Railroad
936584,Automotive
6734,Apparel & Fashion
164549,Publishing
8484,Food & Beverages
74672215,Telecommunications
230920,Mining & Metals
1354028,Chemicals
7556,Retail
163885,Media Production
881576,Hospitality
19142259,Real Estate
5507,Accounting
11013568,Information Technology & Services
76171420,Electrical & Electronic Manufacturing
428258,Oil & Energy
65631904,Civic & Social Organization
20723,Automotive
162322,Defense & Space
80387,Hospital & Health Care
82320999,Higher Education
166808,Law Practice
432241,Staffing & Recruiting
3205573,Computer Software
3961,Biotechnology
10358016,Pharmaceuticals
60588,Non-profit Organization Management
6654288,Information Technology & Services
1468926,Sports
162514,Gambling & Casinos
4335,Construction
29602,Biotechnology
164085,Financial Services
2723,Aviation & Aerospace
2847303,Insurance
164682,Chemicals
6577635,Automotive
496934,Hospital & Health Care
2749637,Consumer Goods
438121,Medical Device
14468318,Management Consulting
5100383,Staffing & Recruiting
10295,Environmental Services
78292002,Information Technology & Services
31265,Renewables & Environment
2361252,Hospital & Health Care
20725,Research
18632302,Marketing & Advertising
9671432,Financial Services
1589941,Medical Device
300828,Hospital & Health Care
9487,Consumer Goods
15824333,Aviation & Aerospace
10992,"Glass, Ceramics & Concrete"
163253,Staffing & Recruiting
165938,Hospital & Health Care
8437,Automotive
66716570,Non-profit Organization Management
17966039,Hospital & Health Care
2658876,"Health, Wellness & Fitness"
9797,Government Administration
12820,Machinery
3072,Semiconductors
41008,Hospital & Health Care
165006,Computer Software
24797717,Hospitality
29367821,Government Administration
26932,Financial Services
14344,Non-profit Organization Management
1608684,Staffing & Recruiting
776909,Transportation/Trucking/Railroad
43093,Information Technology & Services
2113831,Management Consulting
81929583,Non-profit Organization Management
10530485,Civic & Social Organization
162961,Utilities
3337,Aviation & Aerospace
16263,Insurance
35431930,Real Estate
549532,Insurance
206993,Computer Software
164401,International Trade & Development
5913,Utilities
36995,Retail
1307665,Biotechnology
2701,Insurance
80226,Restaurants
29296664,Computer Software
527081,Non-profit Organization Management
19170,Law Practice
39203,Defense & Space
82812960,Automotive
2534,Information Services
27062130,Consumer Goods
1482552,Transportation/Trucking/Railroad
11788646,Biotechnology
11834,Financial Services
163233,Civil Engineering
34955371,Financial Services
27069,Staffing & Recruiting
40876668,Computer Software
17882015,Hospital & Health Care
79098,Staffing & Recruiting
10667,Computer Software
23222,Hospital & Health Care
5081590,Human Resources
373399,Renewables & Environment
15156804,Financial Services
15139,Oil & Energy
15112,Renewables & Environment
10260832,Medical Device
2354064,Staffing & Recruiting
1908498,Hospital & Health Care
75421875,Media Production
3845,Insurance
130095,Hospital & Health Care
74718032,Food Production
163662,Utilities
100781,Accounting
42171530,Transportation/Trucking/Railroad
4556,Higher Education
249657,Staffing & Recruiting
7427,Insurance
65616790,Staffing & Recruiting
27345,Retail
34997,Outsourcing/Offshoring
13015,Transportation/Trucking/Railroad
10894709,Computer Software
25039398,Government Relations
16074090,"Health, Wellness & Fitness"
1244539,Design
24775582,Consumer Goods
3866,Printing
3273657,Computer & Network Security
13385,Publishing
18700707,Computer & Network Security
2677,Restaurants
7597308,Automotive
28599697,Insurance
2376166,Apparel & Fashion
2716085,Computer Software
62227,Construction
5955,Education Management
16995,Mechanical Or Industrial Engineering
19072,Financial Services
14084,Higher Education
14611,Apparel & Fashion
11365283,Wholesale
35472496,Consumer Electronics
5911,Pharmaceuticals
11092,Consumer Services
280603,Staffing & Recruiting
2952271,Computer Software
54759,Apparel & Fashion
2593,Marketing & Advertising
5100724,Management Consulting
18952993,Financial Services
18347825,Staffing & Recruiting
311841,Hospital & Health Care
9077,Higher Education
1284978,Information Technology & Services
74491056,Hospital & Health Care
3252148,Computer Software
72118094,Information Technology & Services
